user_id,movie_id,rating,timestamp,cluster
181,983,2,878963038,33
365,1420,2,891303454,85
399,1246,1,882511876,29
244,780,4,880602843,42
331,214,3,877196702,68
279,470,3,878262194,81
437,229,3,880142942,53
110,226,3,886988536,11
90,1097,4,891384885,79
496,183,2,876065259,17
474,79,5,887924027,37
110,56,1,886988449,80
405,1346,1,885549790,94
235,303,4,889654483,73
399,651,3,882509971,82
405,812,1,885548877,66
70,483,5,884064444,75
452,498,4,875264976,62
472,380,5,875982511,95
488,33,2,891294976,67
414,300,4,884999066,73
11,405,3,891904016,88
327,85,2,887819507,37
327,1103,4,887819614,79
354,1065,3,891217512,78
405,791,1,885547605,42
292,1142,4,881104481,79
459,3,2,879563288,9
118,7,5,875385198,9
301,665,2,882079334,90
90,485,5,891383687,75
457,640,4,882548467,92
5,432,4,875636793,14
295,43,4,879518107,80
145,486,3,882181659,63
506,1046,4,874874396,78
30,2,3,875061066,9
103,204,3,880423118,24
308,499,3,887738619,62
495,140,5,888635419,64
317,322,3,891446783,99
387,217,3,886481687,68
405,761,1,885548049,54
16,4,5,877726390,9
452,96,2,875275699,1
472,27,4,875980283,67
233,640,2,875508639,92
303,847,4,879466830,72
62,875,4,879371909,22
452,483,5,875263244,75
319,306,4,879975504,73
387,222,4,886481073,11
474,610,3,887924571,26
174,12,5,886439091,9
463,1383,2,890530703,85
448,303,4,891887161,73
185,1020,4,883524172,7
488,198,4,891375822,24
200,226,4,884130085,11
456,1019,4,881372849,7
227,324,4,879035963,99
417,419,4,879646986,31
158,89,5,880133189,37
390,277,2,879694123,23
457,742,4,882393306,47
458,209,4,886397155,86
444,678,3,891979403,60
293,1208,3,888906990,29
269,157,3,891448092,93
488,405,3,891294014,88
175,147,3,877108146,64
4,210,3,892003374,86
198,300,2,884204427,73
49,627,2,888067096,30
387,547,4,886484561,35
435,659,4,884131515,90
291,469,5,874867912,81
430,1347,5,877226047,94
429,570,4,882387434,74
22,862,1,878886845,22
448,884,4,891889281,22
443,271,4,883504682,5
454,196,2,881959778,58
357,105,4,878952342,1
308,88,4,887740568,37
474,646,4,887925395,92
271,137,4,885847636,64
11,692,4,891905003,8
493,96,4,884130793,1
429,280,2,882387392,65
435,174,5,884131627,6
448,896,5,891887216,44
291,1478,2,874871585,85
399,1231,3,882350487,29
1,249,4,874965970,57
487,232,4,883530764,53
365,995,4,891303694,33
168,275,3,884287822,23
37,174,5,880915810,6
339,483,5,891032121,75
404,331,3,883790249,77
337,471,5,875235809,81
346,944,3,874951714,43
90,661,5,891385522,90
181,924,3,878963168,43
437,473,5,881001888,81
407,218,4,876338946,68
469,641,4,879524241,92
92,54,3,875656624,80
474,506,5,887924084,20
224,470,4,888082742,81
59,615,4,888204553,38
152,69,5,882474000,27
85,1173,4,884820209,97
429,1010,3,882386216,7
264,288,5,886121631,76
407,227,2,875045190,53
63,108,2,875748164,16
397,483,5,885349715,75
159,243,4,880485529,57
499,181,3,885598827,17
113,7,3,875076827,9
100,678,3,891375428,60
308,237,3,887737383,61
313,420,5,891014782,31
499,514,5,885599334,41
474,508,3,887915437,20
451,303,2,879012648,73
318,1044,4,884496985,78
159,333,5,893255761,77
470,268,2,879178216,5
354,660,3,891218155,90
448,268,3,891888367,5
363,11,5,891494587,9
352,50,5,884289693,80
454,707,3,881959576,21
468,498,5,875291571,62
81,726,4,876534505,89
495,230,5,888632969,53
378,684,3,880332643,60
468,4,5,875296868,9
456,660,5,881374522,90
59,55,5,888204553,80
385,145,1,879449745,64
474,322,4,888627937,99
305,631,3,886324028,30
66,127,4,883601156,19
397,615,5,885349562,38
234,746,2,892335213,47
186,934,3,879023968,43
405,191,4,885545235,58
405,67,5,885547360,27
339,150,4,891033282,93
138,182,4,879023948,17
357,147,5,878951457,64
476,765,4,883365442,54
58,185,2,884304896,17
233,192,5,875508485,58
398,953,3,875658968,43
429,549,4,882385749,83
181,1002,1,878963122,7
374,70,4,880396622,27
487,237,4,883441813,61
56,200,4,892679088,24
457,118,4,882395400,16
6,503,3,883602133,25
452,216,3,888568700,68
320,2,4,884749281,9
230,240,1,880484320,61
25,655,4,885852248,82
93,866,2,888705780,22
26,1014,3,891384414,7
145,1291,3,888398563,94
42,54,4,881108982,80
177,50,5,880131216,80
253,1016,3,891628094,7
271,443,3,885848943,56
311,121,4,884366852,16
383,357,5,891193137,36
425,302,5,878737511,73
442,569,2,883390140,74
262,235,2,879790783,61
447,135,5,878855989,19
234,1269,3,892078297,94
218,168,4,877488316,6
431,307,3,879038461,34
239,181,3,889180411,17
457,127,5,882396902,19
454,323,2,881958783,99
456,177,4,881373900,17
249,12,5,879572472,9
478,354,3,889397221,36
407,405,3,876348318,88
378,223,4,880045651,11
464,194,5,878355259,58
181,477,1,878962465,13
286,924,4,876521773,43
118,223,5,875385386,11
144,281,3,888104191,65
114,156,4,881309662,93
498,127,4,881954219,19
484,228,5,891195349,53
422,324,5,875129523,99
479,88,4,879462041,37
342,301,5,874984045,73
268,597,2,875743310,87
158,684,3,880134332,60
429,504,3,882385065,25
130,246,4,874953698,57
189,204,5,893265657,24
404,1238,3,883790181,29
458,792,4,886398025,42
393,321,3,887742179,99
466,232,4,890284903,53
387,746,1,886479737,47
283,168,5,879298206,6
16,770,3,877724979,54
406,921,4,879793235,43
303,117,3,879468581,16
378,157,3,880056104,93
194,481,3,879524291,75
299,300,4,877618619,73
301,403,4,882076292,4
463,1164,1,877385797,97
450,650,4,882376446,82
235,512,5,889656044,41
486,690,2,879873973,8
399,496,3,882349868,62
488,58,3,891376081,80
212,268,5,879303468,5
21,669,1,874951761,90
506,479,4,874873571,13
405,726,1,885547690,89
401,483,4,891033121,75
457,664,4,882549601,90
344,696,3,884900567,8
487,140,3,883531085,64
90,70,5,891383866,27
385,604,4,879442189,26
450,288,3,884097913,76
365,269,4,891303357,5
417,1139,3,879649448,79
130,765,4,876252420,54
484,463,4,882807416,84
339,357,5,891032189,36
392,346,4,891037437,70
102,652,2,892992129,82
149,286,5,883512591,52
52,121,4,882922382,16
470,919,3,879178370,44
43,1035,4,883955745,7
437,276,5,880141618,23
459,1047,3,879563668,78
234,156,2,892078936,93
291,367,4,874871800,18
177,153,4,880130972,93
269,778,3,891448547,42
415,641,3,879439960,92
405,2,1,885547953,9
325,271,3,891477759,5
360,124,5,880354215,19
268,4,4,875309829,9
201,1193,4,884111873,97
239,185,4,889178688,17
145,236,1,888397981,61
141,974,4,884585300,33
253,494,5,891628341,62
262,421,4,879792331,45
374,289,1,880392482,76
22,105,1,878887347,1
506,410,2,882100955,0
338,607,4,879438225,26
125,451,4,892838288,71
311,176,4,884365104,6
435,135,3,884131771,19
458,346,4,889323539,70
465,525,3,883531111,32
59,357,5,888204349,36
480,172,3,891208492,6
123,462,4,879872540,84
468,116,4,875280180,16
437,88,3,880143140,37
425,515,3,890347138,41
174,364,1,886515240,18
451,749,3,879012773,47
98,514,5,880498898,41
1,269,5,877482427,5
385,429,4,879442028,40
271,179,4,885848616,17
271,393,4,885849648,12
390,275,5,879694123,23
406,461,3,879446269,84
327,154,4,887747337,93
293,7,3,888905062,9
468,469,4,875296309,81
417,483,5,879647355,75
358,511,2,891271035,20
313,94,3,891030490,1
343,521,5,876408138,39
49,382,2,888066705,95
450,95,3,882395167,1
254,542,3,886475034,48
402,124,4,876266926,19
499,238,2,885599498,61
254,196,4,886472400,58
417,728,3,879648881,89
463,282,3,877385664,65
450,1,4,887835272,9
87,871,4,879876734,22
316,923,5,880854022,43
336,4,4,877757790,9
279,128,5,875296461,19
378,806,4,880045760,66
417,778,4,879648742,42
239,474,5,889179095,13
417,1000,4,879648403,7
417,1207,3,880952970,29
308,157,5,887738268,93
279,1435,3,892174339,85
429,625,3,882387474,30
423,347,3,891394632,70
85,1010,2,879452971,7
203,100,1,880434411,1
276,354,4,888873388,36
236,591,4,890117029,59
104,257,4,888465582,10
183,55,4,891466266,80
8,518,4,879362422,39
291,823,3,874833936,69
447,258,5,878853977,10
5,194,4,878845197,58
399,452,3,882350762,71
405,554,1,885548049,83
372,262,4,876869066,10
334,1170,4,891548729,97
230,98,5,880484391,1
318,161,3,884496738,93
313,118,4,891028197,16
279,99,3,890451347,1
468,411,3,875284879,0
308,641,4,887736459,92
256,106,4,882153724,1
385,1159,4,885245956,97
450,154,3,882377590,93
298,294,3,884184024,51
391,318,4,877399030,96
417,561,3,879648707,15
130,235,4,874953728,61
463,127,5,890530105,19
268,128,3,875744199,19
299,1506,4,878192680,85
6,465,1,883683508,84
378,7,4,880044697,9
130,411,5,876251217,0
276,1301,4,885871474,94
488,154,3,891293974,93
88,311,5,891037336,34
207,276,2,875504835,23
92,674,4,875906853,60
490,993,1,875427739,33
5,229,2,875635947,53
486,287,4,879875279,52
456,484,4,881373983,75
327,70,4,887819316,27
330,63,3,876547165,27
80,154,3,887401307,93
64,475,5,889738993,13
399,1184,3,882344638,97
120,258,5,889490124,10
181,105,1,878963304,1
95,168,4,879197970,6
262,210,3,879792962,86
95,28,4,879197603,67
217,29,2,889070011,67
421,7,3,892241646,9
334,591,4,891544810,59
1,32,5,888732909,67
452,207,4,875261261,86
298,58,4,884182725,80
388,301,4,886438602,73
191,300,4,891560842,73
514,96,5,875311192,1
399,188,4,882344310,58
378,210,4,880057137,86
56,550,4,892910860,83
280,220,5,891700426,11
184,381,4,889909962,95
99,315,4,885678479,96
377,338,3,891297293,91
287,237,5,875334151,61
426,613,3,879444146,38
330,98,5,876546033,1
392,813,3,891039015,66
276,415,3,874793062,31
425,751,2,890346264,47
234,180,3,892079910,17
383,100,4,891193016,1
334,428,4,891547955,40
378,385,4,880056761,46
142,333,5,888639968,77
95,491,4,879197783,63
169,495,3,891359276,62
457,219,4,882550304,68
336,1041,2,877757837,78
363,68,2,891495809,27
271,523,4,885848770,39
425,877,3,890346198,22
312,632,3,891698764,30
330,99,4,876546172,1
493,925,3,884130668,43
493,156,1,884130995,93
472,71,2,875981281,27
314,423,4,877888060,45
490,257,3,875428570,10
276,823,3,874786807,69
429,211,5,882385090,86
468,23,4,875287535,67
23,961,5,874785165,33
66,405,3,883601990,88
61,327,2,891206407,50
49,159,2,888068245,93
417,1232,2,879649369,29
234,1051,2,892336322,78
393,1468,4,887746091,85
74,351,3,888333352,70
105,690,3,889214306,8
232,117,3,891565128,16
286,703,2,889651672,21
145,156,5,875271896,93
303,11,4,879467260,9
292,523,4,881105561,39
236,496,3,890116499,62
264,1355,4,886124417,94
59,483,5,888204309,75
474,293,4,887915269,51
452,588,3,885804123,59
22,431,4,878888026,14
63,333,4,875746917,77
271,98,5,885848559,1
508,238,4,883767343,61
102,245,3,883748222,57
435,376,2,884134019,95
301,181,5,882074291,17
76,1157,1,882607018,97
436,504,4,887769151,25
511,346,4,890004686,70
450,1020,4,882376365,7
90,89,5,891385039,37
338,513,5,879438225,41
514,15,4,875309350,9
6,461,4,883601393,84
498,54,2,881961745,80
371,423,5,880435071,45
157,100,5,886890650,1
457,57,4,882397177,80
498,187,4,881955960,58
207,483,5,875774491,75
77,268,5,884733857,5
90,300,3,891382163,73
104,258,3,888442249,10
23,588,4,884550021,59
401,404,2,891033395,88
224,284,3,888104117,52
493,411,1,884132934,0
399,97,4,882343204,1
153,50,1,881371140,80
486,994,3,879874811,33
233,47,5,877661881,80
450,712,3,882470642,21
96,194,2,884403392,58
488,474,2,891294439,13
417,774,4,879648707,54
413,302,2,879968794,73
244,215,4,880603242,68
337,127,3,875184682,19
70,24,4,884064743,67
417,1041,3,879648478,78
253,12,5,891628159,9
87,866,4,879877208,22
450,227,3,882398313,53
404,739,4,883790851,89
506,281,3,880198144,65
191,891,3,891560481,44
459,827,3,879563758,69
201,751,3,884110766,47
425,156,5,878737873,93
450,923,5,886612198,43
312,493,5,891698365,62
316,185,2,880853548,17
201,455,3,884112487,55
405,732,5,885545456,89
200,984,3,884125996,33
405,1439,1,885546724,85
42,756,5,881106420,54
85,205,4,879454004,24
165,270,4,879525672,5
484,560,4,891195886,15
372,129,4,876869667,19
360,328,3,880354094,50
109,425,2,880582317,45
445,209,4,891200869,86
167,318,5,892738307,96
437,69,2,880140501,27
254,435,3,886472089,3
467,257,4,879532512,10
307,56,4,878856967,80
279,132,3,875308670,19
262,451,4,879794446,71
480,615,4,891208185,38
330,94,4,876547426,1
325,434,5,891478376,3
457,66,4,882547694,27
330,28,5,876546526,67
385,186,1,879445260,17
311,562,3,884365746,15
234,887,3,891034078,22
266,25,3,892257940,67
472,758,1,875979359,54
425,32,3,890347138,67
393,929,3,887745230,43
38,588,5,892429225,59
92,409,3,890251791,0
256,785,4,882165296,42
435,86,4,884131844,37
321,48,4,879439706,80
11,508,4,891903005,20
435,5,2,884133046,9
472,568,5,892790676,74
269,48,5,891455816,80
281,304,5,881200745,73
303,603,5,879466457,26
506,229,4,874874895,53
276,526,4,874791123,32
486,882,2,879874018,22
402,182,5,876266775,17
223,974,2,891550504,33
62,50,5,879372216,80
76,318,3,882606166,96
413,236,4,879969557,61
342,26,2,875320037,67
385,1103,3,887269178,79
194,562,2,879524007,15
53,64,5,879442384,27
415,754,4,879439311,47
237,408,5,879376434,88
293,684,3,888905481,60
404,348,3,883790400,70
58,1101,5,890421373,79
301,132,4,882076619,19
208,194,5,883108360,58
324,294,5,880575002,51
11,79,4,891905783,37
363,79,2,891494835,37
109,79,5,880572721,37
488,180,2,891294439,17
276,192,5,874787353,58
499,482,2,885599182,75
177,92,4,882142295,1
119,332,4,886175313,77
428,331,4,885943847,77
311,783,3,884366439,42
399,431,2,882344906,14
469,153,4,879523891,93
234,735,3,892079803,89
436,642,4,887769079,92
230,25,3,880485282,67
468,249,3,875280310,57
383,654,5,891193016,82
320,71,3,884751439,27
76,7,4,875312133,9
385,1160,2,879440211,97
307,185,3,877118565,17
121,165,4,891388210,6
346,1135,4,874950993,79
354,202,3,891307157,24
425,68,4,878738386,27
321,64,3,879438607,27
384,316,5,891274055,96
264,19,5,886122952,67
249,588,3,879572256,59
314,588,5,877888007,59
406,923,3,879446108,43
174,715,3,886514397,21
193,82,2,889125880,37
308,276,4,887736998,23
479,1013,1,879460453,7
191,900,4,891560481,44
506,494,5,878044851,62
280,769,3,891702441,54
474,744,3,887916260,47
405,395,3,885547506,12
346,300,5,874947380,73
332,931,2,888360532,43
64,82,3,889740199,37
38,127,2,892429460,19
423,751,3,891394832,47
391,774,2,877399541,54
110,895,2,886987354,44
215,271,4,891434733,5
336,575,3,877757373,28
454,404,3,888267590,88
11,222,3,891902718,11
343,614,5,876404689,38
271,371,5,885849188,2
91,132,3,891439503,19
406,172,5,879792811,6
506,465,4,874874630,84
190,471,5,891033632,81
149,302,4,883512623,73
446,888,1,879787859,22
363,651,3,891495682,82
442,42,4,883388401,80
194,423,3,879548121,45
405,560,1,885549045,15
184,945,4,889909721,43
113,424,1,875076357,45
215,313,5,891436543,34
468,13,4,875280104,9
437,747,4,880143167,47
271,77,4,885849231,37
378,732,4,880056034,89
417,1446,3,879648824,85
274,866,4,878946107,22
393,154,2,887746302,93
450,1222,3,887834953,29
331,1194,3,877196444,97
461,269,3,885355705,5
169,684,5,891359354,60
336,1437,2,877756890,85
70,8,4,884064986,9
506,560,3,874874458,15
194,736,2,879548122,89
145,363,4,875271607,18
352,129,5,884290428,19
515,344,2,887660131,70
275,71,3,875154535,27
454,234,3,888267087,61
31,268,3,881547746,5
450,1152,5,882812558,97
487,255,2,883441890,10
31,32,5,881548030,67
447,748,1,878854056,47
478,188,4,889396582,58
293,588,3,888906748,59
469,605,4,879524302,26
378,68,2,880333446,27
343,42,4,876404647,80
301,739,2,882076966,89
301,521,3,882076987,39
406,175,5,879792811,6
470,950,3,879178645,43
363,293,4,891499329,51
130,692,5,875801422,8
493,210,5,884131620,86
59,770,4,888205534,54
445,479,3,890988206,13
496,318,4,876065693,96
182,111,4,885613238,16
64,511,4,889739779,20
425,675,3,890347047,60
276,343,4,881563147,91
244,732,1,880604148,89
227,1028,2,879035803,7
305,971,4,886324608,33
337,520,5,875236281,39
466,546,4,890285159,35
321,153,4,879440746,93
387,277,4,886481033,23
236,225,3,890117465,11
10,606,5,877888876,26
268,226,4,875310784,11
303,28,3,879466717,67
429,673,3,882386485,60
59,210,4,888204309,86
186,1399,2,891718530,85
393,717,3,887745086,21
474,1009,4,887915722,7
308,1411,4,887741150,85
451,1393,2,879012812,85
470,546,4,879178950,35
406,632,4,879446168,30
145,767,2,879161882,54
417,293,4,879646123,51
486,257,3,879875315,10
450,101,5,882399359,1
417,679,2,879649044,60
116,304,2,876453376,73
342,423,4,875319436,45
385,175,4,879441572,6
43,97,5,883955293,1
422,682,2,879743787,60
314,996,4,877891354,33
5,183,4,875636014,17
487,710,4,883445721,21
474,117,4,887915306,16
102,210,3,888801522,86
370,607,5,879435168,26
346,746,3,874949116,47
450,395,3,882470642,12
145,1028,5,875271607,7
58,310,4,884459024,34
478,658,3,889395977,90
437,124,5,880140101,19
66,248,4,883601426,57
113,948,3,875935312,43
23,530,4,874789279,49
450,1050,4,882812349,78
136,137,5,882693339,64
450,94,4,882468239,1
468,258,4,875279126,10
392,249,1,891038224,57
387,161,1,886483252,93
459,411,2,879563796,0
498,474,4,881957905,13
479,640,4,879462168,92
512,265,4,888580143,5
382,150,2,875946055,93
235,83,4,889656068,37
405,98,4,885544798,1
206,748,4,888179833,47
488,468,5,891295023,81
406,135,5,879445684,19
330,451,5,876547813,71
388,682,4,886439808,60
276,62,2,874792574,27
59,675,5,888205534,60
293,25,3,888904696,67
66,508,4,883601387,20
269,582,4,891447234,28
62,512,4,879374894,41
401,535,2,891032518,48
45,820,4,881015860,69
90,639,5,891385039,92
239,512,5,889180921,41
450,272,5,886449009,23
230,951,5,880485181,43
356,347,4,891405619,70
279,401,5,875310730,4
275,62,3,876198328,27
474,707,5,887925751,21
5,440,1,878844423,56
82,284,4,876311387,52
451,270,4,879012684,5
515,362,4,887658844,18
327,328,2,887743600,50
1,141,3,878542608,64
293,250,3,888904862,57
407,502,2,876338883,25
196,340,3,881251045,91
69,42,5,882145548,80
249,546,3,879640436,35
339,410,2,891034953,0
298,430,5,884182657,14
223,930,2,891550326,43
295,161,4,879518430,93
398,88,4,875733660,37
360,483,5,880355527,75
513,117,5,885062519,16
385,425,3,879445724,45
291,655,4,874868629,82
233,14,4,876021262,9
84,1,2,883452108,9
374,252,3,880394179,57
198,222,3,884204993,11
119,56,4,874781198,80
109,568,5,880578186,74
244,521,4,880606385,39
435,792,4,884131404,42
487,12,5,883445580,9
475,286,2,891451276,52
256,79,5,882164406,37
203,815,4,880434882,66
406,148,3,879540276,64
200,28,5,884128458,67
308,19,3,887737383,67
413,284,4,879969709,52
224,313,5,888081843,34
391,61,5,877399746,27
249,423,4,879572167,45
160,273,5,876767660,23
327,475,4,887744405,13
456,1267,4,881373756,94
5,29,4,875637023,67
450,629,4,882397940,30
176,952,2,886048230,43
350,185,5,882347531,17
454,258,4,881958402,10
73,32,4,888626220,67
456,57,4,881374521,80
177,268,3,880130452,5
506,385,4,874873944,46
344,291,3,884899791,76
95,708,2,880571951,21
271,127,5,885848863,19
458,12,5,886395758,9
456,423,3,881374586,45
360,515,4,880354315,41
339,678,2,891036781,60
109,181,5,880563471,17
400,749,4,885676452,47
478,48,4,889388587,80
311,444,2,884365746,56
262,1095,2,879791537,79
313,428,3,891014649,40
417,70,4,879647749,27
442,350,2,883387916,70
346,636,3,874950794,92
43,231,4,883955995,53
45,756,2,881015244,54
234,591,3,892335142,59
43,196,4,875981190,58
327,190,4,887832180,58
78,257,4,879633721,10
436,168,3,887769050,6
105,264,2,889214491,5
463,249,2,889936035,57
42,43,2,881109325,80
156,651,4,888185906,82
378,501,4,880055454,25
194,356,2,879524892,36
157,934,2,886890878,43
403,274,3,879786661,23
429,124,4,882384821,19
97,132,5,884238693,19
308,231,3,887740410,53
291,33,4,874834850,67
417,708,2,879648798,21
447,151,3,878854520,93
488,292,3,891292651,51
295,60,5,879517492,27
339,127,5,891032349,19
415,479,4,879439610,13
417,56,5,879647519,80
198,1,4,884205081,9
430,293,3,877225865,51
512,23,4,888580248,67
90,136,5,891383241,19
144,1065,4,888105714,78
48,294,3,879434212,51
312,521,5,891698987,39
276,691,4,888873488,8
293,462,4,888905819,84
435,153,3,884131243,93
435,62,3,884133657,27
280,507,3,891700682,20
321,480,4,879440109,75
445,844,2,891200138,72
387,1134,1,886481183,79
95,70,4,880571951,27
457,229,4,882392853,53
447,231,2,878856394,53
493,652,5,884131287,82
398,94,2,875732304,1
474,172,5,887923789,6
114,655,3,881260506,82
253,202,5,891628392,24
515,313,4,887658604,34
518,124,3,876823071,19
102,548,2,885126313,35
325,186,4,891478578,17
158,39,5,880134398,80
309,319,4,877370419,96
425,583,3,878738245,28
495,379,5,888636870,95
405,374,1,885549094,2
380,665,2,885480870,90
387,147,2,886481073,64
207,458,3,875991160,55
110,215,3,886987894,68
343,530,5,876405633,49
116,511,4,876453519,20
415,195,5,879439685,58
85,194,4,879454189,58
508,195,3,883767565,58
360,326,3,880354094,50
268,324,4,876513708,99
280,725,3,891702387,89
407,519,4,875042466,39
475,100,5,891452276,1
102,231,2,888802319,53
339,161,3,891034626,93
95,463,5,880573287,84
417,20,2,880949408,67
23,100,5,874784557,1
313,258,3,891012852,10
406,276,4,879539824,23
92,218,4,875654846,68
495,56,5,888632574,80
313,663,5,891013652,90
113,124,3,875076307,19
86,270,5,879570974,5
392,134,5,891038371,19
363,117,5,891495742,16
249,741,4,879572402,47
498,522,3,881956499,39
303,258,4,879465986,10
437,211,4,880140100,86
118,79,5,875384885,37
234,16,2,891227771,9
334,642,5,891548436,92
346,38,3,874950993,80
280,1466,5,891700836,85
194,121,2,879539794,16
495,451,4,888635524,71
301,81,3,882077351,37
437,518,2,880143809,39
186,754,2,891717690,47
261,687,5,890455020,8
308,118,3,887739670,16
64,227,3,889740880,53
499,661,3,885599474,90
301,447,4,882078955,71
26,246,4,891351590,57
387,470,3,886483970,81
279,932,3,892174381,43
103,405,3,880416424,88
451,332,4,879012342,77
167,96,5,892738307,1
21,413,2,874951293,0
393,802,3,889729420,66
31,175,5,881548053,6
385,1066,4,879446591,78
286,147,5,876522114,64
59,642,5,888206254,92
259,121,3,881379128,16
428,896,4,885943685,44
405,1221,1,885546155,29
468,285,4,875280104,52
354,889,5,891217966,44
446,303,2,879787859,73
448,316,1,891887337,96
56,399,4,892910247,4
371,627,4,877487656,30
96,195,5,884403159,58
393,376,4,889730011,95
201,772,5,884113343,54
374,1215,1,880936522,29
308,558,4,887737594,15
383,1063,5,891192888,78
116,268,5,886310197,5
224,333,3,888081976,77
374,1049,1,883628021,78
167,478,5,892738452,13
224,326,4,888082071,50
193,781,3,889124469,42
89,240,4,879441571,61
327,327,3,887737402,50
509,319,2,883590913,96
92,364,3,875907702,18
495,391,3,888637440,12
6,410,4,883599707,0
472,739,5,875982967,89
461,313,4,885355646,34
122,180,5,879270327,17
454,642,2,888267419,92
518,1047,4,876823266,78
494,237,4,879541375,61
499,215,4,885599475,68
472,255,5,892791017,10
378,496,3,880045935,62
387,91,4,886483669,1
429,166,5,882384796,6
96,318,5,884403057,96
307,181,5,879283232,17
387,151,3,886481228,93
48,269,1,879434094,5
275,99,3,875154718,1
234,185,3,892078936,17
177,11,4,880131161,9
366,561,5,888858078,15
148,50,5,877016805,80
49,1018,2,888066755,7
90,972,4,891384476,33
486,818,3,879874784,69
479,422,3,879461207,45
64,436,5,889739625,3
516,199,3,891290649,24
450,225,4,887662002,11
407,635,3,876345934,92
479,161,3,879461399,93
145,687,2,882181335,8
321,510,5,879440317,20
201,956,4,884140522,43
436,125,4,887770037,19
256,684,5,882164480,60
91,135,4,891439302,19
358,558,4,891269511,15
279,94,3,892865054,1
312,176,4,891699295,6
301,502,4,882076558,25
451,1296,3,879012685,94
331,735,4,877196444,89
472,365,4,875983129,18
421,11,2,892241624,9
269,96,1,891450755,1
406,641,5,884630523,92
314,125,5,877886412,19
303,137,4,879468414,64
363,531,4,891495879,49
518,291,3,876823926,76
447,117,4,878854630,16
145,23,4,875271896,67
374,186,5,880395604,17
333,513,4,891045496,41
445,295,1,891199843,51
383,340,5,891192276,91
103,301,4,880416704,73
346,180,5,874947958,17
75,678,3,884049758,60
494,1,3,879541374,9
167,435,5,892738453,3
271,286,4,885844610,52
320,550,5,884749384,83
307,204,3,879205470,24
327,1007,4,887745272,7
167,1304,4,892738277,94
235,603,3,889655044,26
279,624,4,875734996,30
425,22,3,878738290,67
393,1258,3,887744688,29
457,282,4,882392785,65
145,877,2,885557506,22
465,179,3,883531325,17
472,88,2,875982607,37
510,289,2,887667751,76
325,50,5,891478140,80
181,1359,1,878962200,94
305,327,3,886307948,50
387,47,4,886480384,80
457,258,5,882392853,10
487,136,5,883445606,19
59,111,4,888203095,16
145,789,4,875272132,42
378,15,4,880044312,9
305,64,5,886323406,27
457,240,3,882395638,61
359,298,5,886453354,73
393,90,2,889729938,37
294,619,3,877820328,38
466,1313,3,890283690,94
321,9,4,879440472,9
174,1282,5,886433862,94
132,175,3,891278807,6
405,729,4,885545487,89
5,378,1,875721167,95
159,274,3,880557387,23
279,444,3,875659746,56
479,71,1,879461143,27
435,154,4,884131434,93
25,474,4,885852008,13
374,161,5,880938965,93
234,1133,3,892336358,79
449,546,2,879959573,35
430,302,4,877225173,73
303,239,3,879484871,61
479,748,3,879459710,47
450,402,4,882395662,4
434,756,2,886725027,54
380,463,4,885479372,84
476,781,4,883365135,42
428,879,4,885943818,22
474,234,5,887923788,61
330,568,5,876546752,74
269,77,1,891451374,37
92,591,4,875640294,59
201,1268,4,884112077,94
425,529,4,890346998,49
22,231,2,878887983,53
435,284,2,884132898,52
406,71,3,879793081,27
327,12,3,887744205,9
437,581,1,880143010,28
466,350,4,890284651,70
202,204,3,879727058,24
405,1253,1,885548671,29
363,70,2,891496373,27
494,199,4,879541158,24
486,6,4,879874902,9
339,530,5,891032413,49
383,531,3,891192888,49
360,748,2,880354094,47
232,246,4,885939945,57
277,147,4,879543822,64
470,93,4,879178518,1
22,367,1,878886571,18
392,880,4,891037720,22
271,505,4,885848475,25
514,429,4,875311225,40
280,239,3,891701344,61
306,321,3,876503793,99
524,151,1,884627327,93
472,1469,4,875982337,85
501,25,3,883347773,67
15,50,5,879455606,80
118,132,4,875384793,19
495,1444,2,888637018,85
125,790,4,892838462,42
314,815,5,877886375,66
203,993,3,880434919,33
405,1290,2,885546379,94
376,427,4,879454598,40
291,140,4,875086887,64
244,941,4,880603618,43
278,286,5,891295044,52
495,200,5,888637768,24
325,28,3,891478796,67
450,736,5,882395167,89
43,479,4,875981365,13
286,224,5,889651549,11
227,321,3,881518363,99
470,221,4,879178370,11
63,15,3,875747439,9
426,1204,4,879444321,97
64,679,3,889740033,60
443,323,2,883504866,99
471,418,3,889827757,31
52,117,4,882922629,16
5,392,2,875637330,12
181,877,2,878961668,22
65,258,3,879216131,10
271,257,4,886106038,10
524,205,5,884634707,24
56,234,4,892679067,61
224,736,3,888082742,89
193,94,3,889127592,1
271,1046,4,885849357,78
524,89,5,884634533,37
514,746,5,875309276,47
158,293,4,880132513,51
122,69,2,879270511,27
479,164,4,879461781,6
454,11,1,888266433,9
486,123,3,879875278,16
229,311,5,891633028,34
292,482,5,881103606,75
470,293,4,879178455,51
488,655,3,891294246,82
71,175,4,885016882,6
109,29,3,880582783,67
445,480,3,890988206,75
160,531,5,876942699,49
524,660,5,884636152,90
447,642,4,878855819,92
383,223,3,891193137,11
181,336,2,878961709,77
195,1416,2,884504132,85
458,742,4,886394730,47
308,15,3,887739426,9
292,156,5,881105516,93
130,982,1,880396831,33
376,223,4,879454598,11
435,85,4,884132840,37
405,1588,1,885549789,98
40,245,3,889041671,57
436,200,3,887769515,24
393,257,4,887744294,10
232,302,5,885939473,73
