,user_id,movie_id,rating,timestamp,cluster
25834,512,23,4,888580248,92
25857,114,655,3,881260506,61
25874,207,458,3,875991160,76
25880,508,195,3,883767565,35
25886,475,100,5,891452276,17
25888,339,161,3,891034626,31
25892,94,268,4,891724925,10
25901,416,331,4,890021365,73
25904,363,117,5,891495742,82
25908,437,211,4,880140100,35
25914,194,121,2,879539794,7
25915,416,845,4,876697361,58
25919,437,518,2,880143809,38
25921,261,687,5,890455020,77
25925,213,504,5,878955885,85
25928,26,246,4,891351590,10
25935,451,332,4,879012342,73
25936,167,96,5,892738307,7
25943,59,642,5,888206254,61
25949,354,889,5,891217966,32
25950,446,303,2,879787859,28
25952,56,399,4,892910247,30
25962,178,685,4,882824253,44
25964,270,5,5,876956064,0
25967,167,478,5,892738452,85
25972,327,327,3,887737402,88
25974,416,1074,5,893213103,3
25975,509,319,2,883590913,73
25981,461,313,4,885355646,73
25983,454,642,2,888267419,72
25990,416,225,1,876697330,5
26012,479,422,3,879461207,53
26015,79,906,5,891271792,34
26017,450,225,4,887662002,35
26020,479,161,3,879461399,23
26033,451,1296,3,879012685,6
26035,94,90,3,891721889,50
26040,269,96,1,891450755,16
26042,314,125,5,877886412,82
26044,363,531,4,891495879,49
26058,167,435,5,892738453,76
26059,271,286,4,885844610,88
26061,416,283,5,893213796,91
26064,327,1007,4,887745272,13
26065,167,1304,4,892738277,42
26069,221,358,3,875244232,76
26075,510,289,2,887667751,45
26086,59,111,4,888203095,50
26098,174,1282,5,886433862,42
26099,132,175,3,891278807,80
26101,5,378,1,875721167,30
26104,479,71,1,879461143,98
26110,430,302,4,877225173,91
26114,479,748,3,879459710,70
26115,450,402,4,882395662,67
26122,269,77,1,891451374,16
26129,22,231,2,878887983,10
26133,327,12,3,887744205,0
26134,437,581,1,880143010,47
26137,202,204,3,879727058,80
26139,363,70,2,891496373,82
26143,339,530,5,891032413,49
26148,416,347,4,893214333,73
26150,22,367,1,878886571,30
26152,271,505,4,885848475,68
26161,15,50,5,879455606,18
26164,125,790,4,892838462,60
26165,314,815,5,877886375,32
26176,450,736,5,882395167,70
26185,221,156,5,875245533,80
26191,443,323,2,883504866,73
26193,178,1101,4,882827019,11
26195,52,117,4,882922629,50
26196,5,392,2,875637330,30
26200,271,257,4,886106038,88
26201,170,348,3,887646014,55
26202,178,1157,3,882827375,42
26204,56,234,4,892679067,10
26208,271,1046,4,885849357,13
26214,479,164,4,879461781,23
26215,454,11,1,888266433,92
26216,416,1426,5,893212572,93
26220,416,268,4,876696643,91
26227,160,531,5,876942699,85
26228,178,95,5,882826514,7
26234,458,742,4,886394730,70
26240,178,591,5,882827288,44
26241,213,655,4,878956300,44
26244,40,245,3,889041671,10
26248,178,238,4,882826577,55
26253,59,713,5,888203579,54
26256,479,385,2,879461567,67
26257,454,257,4,881959276,59
26258,230,265,5,880484544,55
26261,26,628,3,891372429,61
26262,454,197,4,881959961,35
26271,178,235,1,882824467,80
26277,271,663,4,885849052,77
26278,416,329,3,886314592,91
26282,22,449,1,878888145,30
26285,46,245,3,883614625,10
26287,339,80,3,891035707,82
26290,271,614,4,885848373,77
26294,467,240,3,879532773,59
26302,475,347,4,891451341,73
26305,354,753,5,891217482,94
26311,329,169,4,891656178,31
26313,167,240,1,892737972,55
26317,437,657,5,881001888,72
26322,327,211,3,887818682,31
26329,59,443,5,888205370,30
26331,59,647,5,888205336,61
26332,484,778,5,891195246,70
26333,354,255,2,891216788,5
26341,450,707,5,882373786,81
26346,492,483,2,879969210,56
26349,125,435,4,892836550,76
26350,440,971,5,891577871,1
26352,270,335,3,876953900,88
26359,479,436,4,879461856,53
26362,458,1261,4,886397413,6
26366,298,134,5,884182966,16
26382,327,1017,2,887819316,13
26383,285,302,5,890595313,88
26384,5,390,5,875636340,30
26385,456,50,4,881373473,98
26386,354,652,4,891217194,74
26389,508,69,3,883776748,98
26395,60,1050,3,883327923,84
26397,327,464,4,887822785,19
26405,267,229,4,878972558,62
26413,450,60,3,882472089,98
26415,508,144,3,883767728,4
26417,437,218,2,880142830,35
26419,26,126,4,891371676,50
26424,354,1197,3,891219490,66
26427,437,746,4,880141335,70
26432,354,515,3,891216526,49
26440,456,369,3,881371942,67
26441,446,328,3,879786984,73
26444,299,484,4,877881169,68
26446,267,926,2,878970785,32
26447,430,264,2,877225328,59
26448,94,809,2,891723155,54
26458,60,608,5,883326028,61
26459,363,72,1,891496850,82
26472,450,613,4,887660650,47
26475,94,66,2,891721889,50
26482,450,465,4,887834823,56
26488,442,82,3,883390497,17
26492,479,230,4,879461898,35
26495,508,735,4,883775341,70
26499,456,673,3,881374849,72
26500,450,747,4,882395166,70
26501,297,514,3,875239383,68
26502,442,943,4,883391221,1
26504,327,321,3,887743761,88
26511,174,696,4,886434087,44
26512,94,586,1,891723707,61
26514,230,28,5,880484444,97
26518,314,1041,4,877888445,13
26523,327,218,3,887746328,31
26524,255,685,3,883216845,77
26525,416,367,5,893212572,67
26534,299,461,3,878192601,69
26535,284,272,5,885328727,88
26539,327,285,4,887744459,88
26541,450,493,4,887660722,56
26545,492,127,5,879969879,4
26546,484,926,4,881450136,1
26553,194,405,2,879539305,76
26559,298,23,4,884183236,0
26561,314,367,4,877889770,19
26569,94,56,5,891725331,18
26570,56,210,5,892676377,10
26584,270,279,5,876954093,88
26587,416,219,4,876699946,5
26592,207,60,3,877845845,97
26597,83,322,3,889681216,75
26600,298,318,5,884182657,88
26602,178,90,3,882827985,7
26604,363,537,1,891495402,49
26621,94,508,5,891720712,40
26637,508,172,5,883767157,23
26638,314,11,5,877887837,0
26640,422,53,4,879744183,98
26645,442,685,2,883390703,81
26651,450,123,2,882373464,4
26654,479,1244,3,887064647,6
26657,339,186,4,891032255,31
26658,456,1008,4,881371427,3
26669,26,181,4,891386369,39
26672,458,288,3,886394667,28
26674,160,671,5,876859778,44
26677,458,956,5,886397377,1
26678,354,66,2,891307180,82
26683,342,8,4,875319597,0
26690,194,69,4,879521595,97
26691,416,746,5,893213444,70
26695,396,742,4,884646346,70
26696,450,10,4,882398567,92
26721,59,416,3,888205660,30
26726,114,855,3,881260473,9
26732,42,720,4,881109149,54
26733,349,544,4,879465933,49
26736,270,727,5,876955563,94
26737,207,88,2,878104627,7
26740,456,273,3,881372328,59
26745,213,511,4,878955442,85
26747,230,237,5,880484800,80
26756,83,739,5,880308141,54
26761,236,216,5,890116163,80
26780,37,825,2,880915565,54
26782,479,122,1,879460648,4
26790,437,781,4,880143263,70
26792,479,655,4,879460959,72
26794,450,514,5,882468931,38
26797,437,168,3,881002161,23
26800,416,346,4,886314592,73
26801,342,131,5,875319786,82
26803,458,284,4,886394527,28
26804,327,182,4,887744205,31
26807,502,683,3,883702867,81
26809,467,100,5,879532420,17
26814,363,1214,1,891497712,71
26816,94,786,3,891723593,54
26817,314,1311,5,877889994,8
26819,450,1041,4,882469432,3
26821,5,101,5,878844510,50
26824,372,1109,4,876869818,66
26826,456,985,3,881371492,1
26832,198,763,3,884206482,60
26834,354,193,3,891217782,31
26836,456,86,2,881374332,17
26838,160,248,5,876768828,55
26843,236,673,4,890116132,77
26851,105,271,2,889214245,10
26857,454,100,4,881959917,17
26860,174,210,4,886514788,80
26861,327,69,2,887822711,82
26864,94,932,2,891724691,34
26868,454,143,4,881960230,4
26872,5,208,4,875636675,10
26875,484,879,4,891194665,83
26879,416,94,2,886318546,17
26886,508,188,4,883767325,2
26888,15,333,1,879455128,75
26895,437,132,5,880141962,4
26896,42,934,4,881106419,34
26897,416,915,5,893212483,83
26904,70,300,4,884063569,75
26911,94,93,4,891724282,50
26921,271,235,3,885848062,62
26925,87,228,5,879875893,10
26938,194,820,1,879541742,9
26941,422,327,3,875129603,73
26943,87,21,3,879877173,18
26945,299,1005,5,878192833,13
26948,298,1,5,884126061,0
26953,297,237,4,875239383,88
26962,60,173,4,883326498,39
26963,125,705,5,879454243,60
26968,509,50,5,883591878,48
26973,339,276,4,891032495,88
26975,450,13,3,882373297,92
26979,454,509,2,881960230,38
26980,271,520,5,885848615,68
26981,339,157,4,891032379,31
26982,160,410,4,876769148,76
26986,339,428,5,891032349,19
26992,437,208,5,880139997,35
26994,37,566,4,880916010,61
27001,437,794,4,880143243,58
27005,342,1167,1,875319854,66
27006,52,204,4,882923012,10
27009,178,127,5,882823978,7
27013,42,58,5,881108040,18
27025,327,298,3,887744405,88
27027,456,69,4,881373949,98
27042,363,216,3,891495879,31
27043,26,831,2,891379753,34
27046,299,962,4,889501593,13
27047,339,709,5,891032982,74
27048,94,993,4,891724303,84
27049,450,451,4,882398220,53
27052,439,405,4,882893323,67
27055,42,125,4,881105462,50
27060,430,221,5,877225547,5
27061,105,313,5,889214193,75
27072,416,25,4,876697243,92
27082,508,568,4,883777237,47
27097,454,651,4,881960083,72
27099,52,588,4,882922927,61
27100,416,785,3,888703399,70
27106,354,661,4,891306946,74
27108,502,294,3,883702255,28
27111,502,879,3,883701980,83
27116,35,881,2,875459127,34
27119,509,288,5,883590443,45
27128,339,640,5,891035035,74
27133,298,79,5,884182685,16
27134,125,780,2,892839270,60
27135,450,418,4,882395914,53
27146,26,24,3,891377540,18
27154,61,748,2,892302120,54
27155,327,708,4,887818596,74
27160,230,568,3,880484567,85
27164,269,185,5,891448951,62
27175,198,56,5,884207392,97
27176,314,284,3,877886706,88
27195,422,250,5,875130100,5
27207,230,95,5,880484850,16
27209,363,322,2,891493959,91
27212,456,1168,4,881375284,71
27215,327,428,4,887819021,19
27217,446,754,3,879787858,70
27223,35,678,3,875459017,54
27224,194,693,4,879524216,44
27234,479,752,3,889125284,70
27239,456,640,4,881373697,72
27247,484,94,4,891195856,17
27249,416,710,4,893142441,81
27252,42,175,2,881107687,39
27255,314,78,4,877890463,82
27259,267,655,4,878971989,77
27261,327,1069,4,887819136,13
27268,416,144,5,893212730,4
27275,437,58,4,880141243,98
27277,60,433,4,883327342,30
27280,450,611,5,887135833,47
27283,327,686,4,887820293,74
27286,207,756,2,877878923,60
27294,416,393,4,886316118,67
27297,314,1267,3,877888117,6
27308,416,158,3,886319235,23
27309,454,79,4,881960083,17
27313,484,597,3,881450182,47
27315,437,381,5,880142426,67
27320,83,249,2,887664680,10
27324,94,741,4,891721352,54
27336,87,722,4,879876946,54
27340,194,1011,3,879539794,11
27342,70,83,4,884065895,50
27345,354,272,3,891180399,91
27346,454,1269,3,881959698,6
27367,83,411,2,880307259,30
27372,450,258,4,882216108,59
27374,510,330,2,887667808,73
27379,372,559,4,876869481,49
27380,15,118,1,879456381,50
27381,269,715,4,891448092,94
27383,160,455,4,876769689,76
27385,416,468,5,893213549,56
27394,467,1142,5,879532478,71
27400,215,196,4,891435548,80
27408,236,462,4,890115933,69
27410,60,405,4,883326958,30
27413,26,302,5,891386368,75
27419,437,97,3,880141286,17
27429,416,783,3,886318768,70
27438,451,292,3,879012684,28
27444,327,222,2,887744357,31
27446,437,42,3,880141129,98
27449,94,1218,4,891722511,42
27452,178,405,3,882823905,76
27459,202,481,1,879726642,85
27464,60,835,4,883326893,34
27465,236,685,2,890117308,77
27478,479,133,2,879461970,4
27479,363,58,3,891494962,82
27481,416,931,3,886315822,1
27483,479,405,4,879460236,67
27503,267,550,4,878973047,68
27518,299,508,4,877878451,68
27520,194,1041,2,879553591,11
27524,396,333,4,884645528,91
27525,454,686,2,888267280,81
27527,270,257,4,876954223,88
27530,454,50,4,881959144,98
27532,416,684,5,893213405,81
27538,133,313,3,890588524,55
27543,230,204,4,880484616,80
27544,283,49,4,879298333,0
27548,339,508,4,891032189,49
27549,60,59,5,883326155,18
27551,456,222,2,881371766,35
27567,215,203,3,891435266,80
27574,450,905,5,885945656,83
27576,314,627,4,877888996,74
27580,456,111,3,881371942,17
27590,314,1471,4,877892430,8
27595,269,1397,4,891450575,8
27605,450,1479,3,882377479,93
27618,269,212,4,891447002,62
27622,141,313,5,884584271,55
27625,535,1,3,879617663,48
27626,221,407,2,875245100,76
27631,207,524,4,878104569,85
27635,174,323,1,886434241,55
27648,267,405,3,878970953,69
27659,454,56,3,888267590,98
27663,269,783,1,891451889,94
27665,59,432,4,888204802,30
27667,221,50,4,875244125,97
27673,178,97,5,882827020,7
27677,215,50,5,891436543,97
27689,194,762,3,879539305,60
27692,416,13,5,893212623,92
27699,213,185,5,878955501,80
27700,430,286,4,877225174,91
27709,314,801,3,877892017,94
27710,60,582,4,883327664,61
27712,442,710,5,883388576,81
27714,22,202,5,878886480,10
27718,492,124,4,879969345,4
27724,446,688,2,879786985,81
27730,15,15,4,879455939,18
27731,94,509,5,885873159,40
27733,87,144,4,879875734,39
27736,535,286,2,879617123,45
27740,454,736,3,888266991,70
27741,59,423,5,888204465,30
27742,416,67,4,886318740,98
27743,437,480,4,881002345,56
27748,535,519,3,879617931,95
27753,484,234,4,891195687,59
27757,458,86,5,886397679,17
27760,439,282,3,882893859,28
27761,450,502,5,882469061,56
27763,535,515,3,879619224,95
27764,502,890,2,883702945,83
27765,430,12,4,877226164,92
27777,363,7,3,891495510,0
27779,198,276,3,884205317,55
27782,271,703,3,885848559,94
27789,454,272,5,888007255,59
27792,456,168,4,881373794,23
27795,416,879,3,892439224,83
27796,339,197,5,891033653,31
27797,297,258,5,874953892,88
27803,451,1025,3,879012773,3
27804,339,227,2,891035524,31
27815,267,810,3,878973568,32
27822,41,318,4,890687353,75
27830,479,211,4,879461447,35
27839,59,508,5,888203095,40
27842,450,792,4,882396050,58
27846,56,232,4,892676339,10
27848,141,118,5,884585274,7
27851,269,659,4,891449406,77
27852,269,462,3,891447216,69
27853,70,161,3,884067638,39
27856,213,405,3,878870904,76
27862,160,202,4,876862077,80
27882,456,581,3,881375155,47
27883,243,423,3,879988587,69
27884,456,578,2,881375127,47
27894,70,313,4,884063469,75
27899,94,404,4,891721615,30
27901,114,318,3,881259495,75
27902,479,616,4,879462062,47
27909,299,1050,4,878192721,13
27917,198,121,3,884206330,7
27918,411,527,4,892845926,38
27930,327,715,4,887819860,94
27931,535,789,2,879618613,87
27932,479,489,5,879460844,56
27938,215,300,3,891434733,55
27941,450,131,4,882377861,4
27944,535,836,5,879617746,58
27954,339,423,3,891033602,19
27957,512,1,4,888589126,92
27962,416,452,3,886319106,53
27982,342,367,5,875319967,19
27986,416,248,5,893213103,5
27990,194,50,3,879521396,97
28015,535,165,4,879617613,2
28026,456,462,3,881373506,56
28027,269,518,4,891447815,68
28048,178,751,4,882823353,60
28050,454,531,2,888266785,38
28051,36,358,5,882157581,30
28052,15,302,4,879455049,75
28055,5,399,3,875635947,30
28056,437,217,3,880143695,35
28058,327,502,3,887747134,49
28063,508,223,4,883767361,35
28064,285,198,5,890595900,62
28071,79,690,4,891271308,54
28073,416,448,3,886316797,53
28077,458,282,2,886396958,28
28078,342,124,4,875318267,82
28081,59,52,4,888205615,18
28093,87,502,5,879876524,40
28096,342,410,3,874984661,19
28098,422,515,4,875129882,38
28100,454,326,4,881958362,73
28105,327,582,4,887822711,49
28109,329,274,3,891656639,88
28113,299,529,4,877880852,68
28115,484,255,3,882079980,59
28116,535,1093,4,879617931,99
28117,450,673,3,882396928,72
28118,416,917,4,893214332,83
28126,83,191,4,880308038,39
28131,342,174,2,875319681,31
28133,83,121,4,880306951,50
28139,454,631,2,888267643,72
28142,442,1067,3,883388576,3
28144,327,1073,2,887744241,13
28148,141,127,2,884584735,7
28153,439,93,4,882893737,17
28164,194,9,4,879535704,97
28166,454,427,4,881960173,53
28167,454,735,2,888267387,70
28168,26,1012,4,891386369,84
28174,450,56,4,882371645,98
28180,213,24,5,878870846,97
28183,271,602,3,885848886,77
28185,450,940,2,882471737,1
28194,88,300,3,891037466,75
28196,342,196,3,874984128,31
28200,5,456,1,875636375,30
28206,437,421,4,881001983,53
28215,484,122,2,889974407,4
28220,59,1050,2,888205188,84
28222,443,258,5,883504617,59
28227,42,161,4,881108229,39
28229,450,1192,5,887137066,71
28234,168,871,3,884287711,9
28246,363,859,4,891500462,32
28249,207,210,3,878191574,80
28251,22,216,4,878886682,10
28258,437,748,4,880139631,70
28259,450,158,3,882471524,23
28265,454,568,4,888266906,47
28272,450,203,4,882396799,35
28277,133,749,4,890588720,60
28286,59,194,3,888204841,39
28288,94,97,4,891721317,50
28289,230,427,5,880484501,69
28291,297,117,4,874954497,16
28294,450,193,5,882372027,23
28308,416,972,4,891476265,1
28310,314,993,5,877886279,13
28312,269,1006,3,891447409,13
28321,430,98,5,877226365,17
28323,456,100,3,881372366,17
28335,56,1035,4,892910268,84
28343,354,423,4,891217575,19
28349,450,612,4,882396564,47
28356,508,150,5,883767325,4
28361,363,895,3,891493840,32
28362,168,294,4,884286862,55
28363,5,168,3,875636691,39
28373,442,482,3,883389747,56
28375,230,1,5,880484370,97
28385,271,864,3,886106165,32
28389,269,53,1,891451111,16
28392,451,937,4,879012684,1
28400,12,195,4,879959670,39
28401,451,299,1,879012721,28
28404,271,89,3,885848518,16
28406,298,257,4,884126240,88
28409,363,448,5,891497953,19
28411,87,1041,4,879877007,84
28412,363,29,1,891498365,0
28414,440,271,5,891550404,59
28427,442,1183,3,883390674,71
28442,454,490,2,888266754,56
28443,363,603,4,891495109,74
28445,160,474,4,876857977,85
28453,450,1054,2,882812495,3
28459,59,176,5,888205574,39
28460,327,651,4,887745744,74
28465,60,95,4,883327799,50
28466,422,1199,3,875129975,71
28467,512,198,5,888579920,2
28471,221,240,4,875244352,80
28476,372,447,5,876869445,19
28478,15,280,3,879456167,75
28485,492,97,3,879969210,17
28486,450,134,3,882373597,4
28492,207,566,4,875509434,85
28496,299,197,3,878192039,62
28498,509,680,1,883591252,72
28499,236,151,2,890116964,62
28505,508,13,4,883777366,92
28508,535,171,3,879618414,2
28514,94,183,5,891720921,39
28518,267,408,5,878974783,69
28523,339,134,5,891033044,82
28527,94,41,3,891723355,18
28529,535,506,5,879617819,95
28533,240,245,4,885775831,88
28538,458,234,4,886397808,59
28540,327,172,4,887743986,31
28561,59,489,4,888205300,40
28563,12,202,4,879959514,10
28564,363,707,3,891494906,74
28573,458,952,2,886395119,1
28579,236,275,3,890116499,88
28583,458,182,4,886397771,23
28587,42,219,1,881109324,10
28589,298,133,3,884125093,16
28592,125,41,2,892838510,18
28593,98,322,3,880498586,75
28596,535,662,3,879618414,72
28603,442,403,4,883390466,67
28607,56,376,3,892911420,30
28613,269,274,1,891450901,88
28614,354,604,4,891217755,74
28616,194,414,3,879522240,76
28622,450,99,4,882376803,17
28623,467,248,3,879532651,59
28624,185,276,4,883524475,55
28628,299,275,4,877877535,88
28633,94,392,3,891722646,30
28636,185,111,4,883524529,7
28640,255,281,1,883216902,88
28644,450,607,5,887135753,47
28645,416,473,2,876697387,56
28652,535,285,4,879619144,45
28654,141,1283,3,884585168,42
28655,125,109,3,892838288,7
28656,59,149,4,888203313,39
28658,454,215,4,881959917,35
28663,194,230,1,879535548,80
28664,87,781,5,879876524,54
28674,178,298,2,882823905,55
28676,416,12,5,893212572,92
28682,339,203,4,891032466,31
28683,269,81,3,891448323,16
28685,339,208,4,891032827,31
28688,363,849,2,891498365,32
28690,94,125,1,891721851,50
28701,178,92,3,882827803,7
28706,339,735,4,891034717,94
28713,60,736,5,883327923,54
28720,83,1047,2,891182319,84
28726,255,447,3,883216599,69
28736,512,318,5,888579569,45
28738,458,293,5,886396767,28
28742,194,182,3,879521475,80
28743,458,317,5,886397155,73
28746,215,288,2,891434563,55
28748,207,237,4,877878342,80
28751,512,11,5,888579520,92
28752,5,50,4,875635758,18
28756,236,56,5,890116254,97
28761,36,289,2,882157356,75
28762,242,331,5,879741340,88
28772,339,29,3,891035759,0
28773,442,156,4,883391221,4
28781,354,14,4,891216575,0
28785,255,982,2,883217030,13
28790,178,249,3,884836855,55
28802,60,153,3,883326733,39
28810,297,298,5,874954814,88
28812,363,298,5,891499411,91
28822,36,333,4,882157227,75
28824,141,279,1,884584817,55
28825,430,117,3,877225484,4
28827,442,628,4,883391221,47
28832,269,1011,4,891446246,13
28836,271,570,3,885849742,68
28842,363,571,1,891498964,49
28854,479,144,4,879461741,4
28862,535,8,4,879618288,48
28864,450,127,5,882373155,4
28865,416,588,5,893213644,47
28871,174,111,5,886433898,7
28872,299,432,3,877880612,69
28875,41,175,5,890687526,39
28878,52,237,4,882922227,10
28879,59,1119,4,888206094,84
28880,207,5,3,880839802,97
28891,94,83,4,885873653,50
28918,289,222,2,876789463,62
28919,450,428,4,887660722,53
28924,479,54,3,879462121,98
28941,454,837,2,888267315,58
28942,60,229,4,883327472,10
28945,15,930,2,879456381,34
28952,339,151,4,891033676,31
28957,539,382,5,879787825,43
28976,207,696,3,877751310,44
28982,450,378,5,882373995,67
28986,454,96,4,888266600,17
28989,456,523,4,881373353,38
28997,416,354,4,893214333,73
29007,59,673,5,888204802,61
29011,458,307,4,889323481,28
29012,284,539,2,885329821,68
29013,458,1048,4,886395119,3
29014,132,523,4,891278996,85
29016,198,208,3,884208571,80
29017,314,161,5,877888168,31
29024,271,135,4,885848373,16
29027,363,271,4,891493840,91
29028,479,255,2,879460192,59
29029,240,873,2,885775857,32
29030,5,408,5,878844495,30
29035,437,1075,4,881002374,3
29038,442,12,4,883390912,92
29044,270,7,4,876954004,0
29046,221,402,2,875393426,76
29061,94,750,4,891725501,54
29065,299,514,5,877881229,68
29076,416,326,5,893214041,91
29080,178,729,4,882827020,60
29082,269,1188,1,891451857,66
29088,178,876,2,886678484,9
29097,198,298,1,884204993,55
29100,15,866,4,879456288,34
29102,437,674,3,880143714,72
29107,458,237,4,886394623,59
29110,12,242,5,879960826,10
29112,339,195,3,891032576,31
29114,59,135,5,888204758,39
29117,430,164,3,877226323,23
29122,271,441,3,885849648,69
29123,37,147,3,880915749,39
29124,207,319,3,879664891,55
29126,456,449,3,881375226,53
29130,416,156,5,893212895,4
29132,271,651,4,885848584,77
29139,243,1148,3,879988723,66
29142,213,942,4,878955533,9
29144,416,916,3,893141069,83
29150,416,627,5,893213918,47
29156,454,133,4,881959652,4
29157,508,239,2,883777257,59
29164,98,88,3,880499087,50
29167,416,87,5,893212484,17
29180,479,523,4,879460894,38
29183,136,318,5,882848820,55
29185,59,741,4,888203175,54
29188,479,50,4,879460160,98
29189,178,654,3,882827506,44
29193,416,720,4,886318128,81
29196,221,732,4,875246330,60
29199,442,1098,4,883388237,3
29209,456,286,3,887165765,28
29211,416,985,3,876697165,1
29212,416,812,4,893212623,58
29213,548,273,5,891044411,45
29214,535,182,3,879617574,2
29218,354,32,3,891217929,0
29226,548,690,3,891042475,87
29227,178,280,4,882824592,55
29229,416,98,5,893213644,17
29242,454,685,3,888267198,81
29247,230,82,5,880485311,16
29249,297,160,1,875238853,62
29252,342,286,4,874984002,88
29255,450,294,4,882370316,28
29261,178,265,5,882826394,55
29266,269,931,1,891451754,32
29268,508,502,4,883776778,95
29284,70,393,4,884068497,30
29287,36,875,3,882157470,34
29302,548,636,4,891044538,78
29306,26,14,3,891371505,18
29307,42,202,5,881107687,10
29315,416,70,5,893213019,98
29316,59,462,5,888205787,40
29320,59,403,5,888206605,30
29322,492,511,5,879969879,38
29326,450,469,4,882396153,56
29328,327,919,5,887820828,32
29345,454,228,3,881959960,35
29347,339,180,5,891032793,31
29356,141,298,5,884584790,55
29364,56,117,5,892679439,50
29365,299,474,5,877880474,68
29368,467,124,5,879532534,4
29371,437,654,5,880141041,72
29372,327,865,5,887745774,32
29377,512,1459,4,888579569,93
29379,535,181,4,879617818,2
29380,548,276,3,891415512,45
29388,458,694,4,886396140,81
29392,327,676,3,887746686,74
29404,339,1110,4,891034657,66
29415,456,133,3,881373084,4
29417,26,546,2,891371676,40
29419,508,73,3,883777329,98
29428,411,195,3,891035239,5
29429,213,257,4,878870846,55
29431,174,739,5,886513729,60
29434,456,61,4,881373228,98
29435,535,39,4,879617574,48
29437,243,215,3,879988046,62
29438,484,422,3,891195825,53
29440,450,208,5,882377358,35
29453,194,529,4,879523575,85
29454,443,327,4,883504593,73
29458,221,79,4,875245715,16
29459,479,118,3,887064767,4
29460,450,290,4,882399509,28
29461,160,770,4,876861878,60
29465,454,250,4,881959238,59
29466,454,566,4,888267087,47
29472,458,9,5,886394373,92
29477,70,168,4,884065423,39
29482,510,325,1,887667575,73
29484,329,137,5,891655812,82
29487,327,772,3,887822646,94
29490,535,212,4,879618613,2
29491,339,5,3,891034953,0
29499,132,12,4,891278867,97
29505,174,100,5,886433788,7
29521,59,11,5,888205744,18
29522,437,91,3,880143315,17
29538,194,837,4,879546671,9
29542,339,649,5,891034007,74
29546,492,185,3,879969512,23
29551,484,258,5,883402900,59
29554,297,283,4,874954387,88
29562,70,183,4,884149894,39
29575,56,191,4,892678526,39
29582,479,1016,3,879460254,3
29589,267,144,5,878971463,62
29596,450,1030,1,882468789,3
29604,60,418,3,883327342,30
29606,458,521,4,886397377,38
29608,467,340,3,879532198,73
29617,160,201,5,876858346,80
29619,450,632,5,882395914,72
29621,535,489,4,879619000,95
29623,22,988,1,878887116,34
29624,141,261,1,886447904,55
29628,33,294,3,891964166,75
29631,363,121,2,891497393,82
29636,339,474,4,891032286,49
29644,416,264,3,876696938,91
29650,299,811,4,877880794,32
29651,194,118,3,879539229,7
29653,283,625,3,879298007,77
29654,450,663,4,882373019,72
29665,458,753,4,886397110,70
29674,363,88,2,891498087,82
29678,548,322,4,891043509,45
29685,450,878,2,884098534,83
29687,454,210,4,881960361,35
29691,215,636,2,891436690,44
29695,416,316,3,888700030,91
29701,450,132,5,882374422,4
29702,354,9,3,891216607,0
29704,484,1,5,881450058,92
29705,535,923,4,879617531,1
29706,327,644,3,887747410,74
29709,363,200,3,891495918,31
29716,439,288,3,882892424,28
29722,339,737,3,891035180,94
29724,535,454,3,879617894,95
29728,416,249,3,876697558,5
29729,339,22,5,891033735,0
29734,178,578,4,882828021,85
29737,327,209,4,887747939,31
29742,270,447,4,876956360,69
29744,314,806,4,877887802,32
29755,271,234,5,885848640,62
29758,270,794,4,876955689,94
29762,363,77,2,891496587,82
29768,141,333,5,887424639,55
29771,451,995,1,879012721,1
29777,535,953,5,879618019,1
29783,437,179,4,881002345,23
29786,548,264,4,891043547,45
29788,458,8,4,886395899,92
29789,553,505,5,879949107,95
29806,178,469,3,882827870,85
29807,508,218,2,883777237,35
29808,94,49,4,891722174,18
29810,88,1191,5,891038103,42
29813,87,111,4,879876611,50
29818,430,100,5,877225570,17
29820,194,28,5,879522324,97
29821,12,168,4,879959513,39
29840,314,942,3,877888346,13
29841,508,436,4,883777109,53
29843,329,185,3,891656347,31
29852,456,54,3,881375416,98
29855,508,209,5,883767325,35
29858,484,202,5,891195179,35
29860,422,558,4,879744085,38
29861,314,685,4,877886788,74
29865,269,632,4,891447931,77
29868,458,663,4,886398289,72
29878,15,243,1,879455362,10
29880,454,203,2,888267487,35
29881,178,1048,2,884837073,11
29882,439,475,3,882893220,56
29889,363,193,3,891494962,31
29895,267,182,5,878971773,62
29896,450,751,5,885945114,70
29898,454,654,2,888267419,72
29902,416,865,3,886316477,83
29906,450,1039,5,887137271,3
29908,450,967,5,882373994,1
29914,314,699,5,877888527,74
29918,442,800,3,883390139,58
29924,454,1107,4,888267617,71
29925,535,607,5,879618700,47
29934,450,1603,3,887139728,93
29935,437,512,4,880140978,38
29937,298,118,4,884183016,16
29940,60,506,5,883327441,40
29946,454,248,3,881959238,59
29947,269,66,1,891451063,16
29950,5,416,1,875721196,30
29951,342,68,3,875319992,82
29952,56,88,1,892683895,50
29954,456,216,4,881374193,35
29955,207,248,3,877878409,55
29957,22,184,5,878887869,39
29969,213,478,5,878956129,85
29970,363,179,4,891496373,31
29981,299,47,4,877881508,0
29985,456,92,4,881374048,17
29986,327,550,2,887820448,49
29992,59,181,5,888204877,39
29993,372,452,4,876869534,19
29998,535,174,4,879617747,2
30002,554,28,4,876232758,48
